지점,지점명,일시,강수량(mm)
108,서울,2020-07-27 19:00,0
108,서울,2020-07-27 20:00,0
108,서울,2020-07-27 21:00,0
108,서울,2020-07-27 22:00,0
108,서울,2020-07-28 08:00,0
108,서울,2020-07-28 09:00,0
108,서울,2020-07-28 10:00,.1
108,서울,2020-07-28 11:00,0
108,서울,2020-07-28 12:00,0
108,서울,2020-07-28 13:00,0
108,서울,2020-07-28 14:00,0
108,서울,2020-07-28 15:00,0
108,서울,2020-07-28 16:00,0
108,서울,2020-07-28 17:00,.2
108,서울,2020-07-28 18:00,.1
108,서울,2020-07-28 19:00,0
108,서울,2020-07-28 20:00,0
108,서울,2020-07-29 01:00,0
108,서울,2020-07-29 02:00,2.5
108,서울,2020-07-29 03:00,3.4
108,서울,2020-07-29 04:00,1.9
108,서울,2020-07-29 05:00,.1
108,서울,2020-07-29 06:00,0
108,서울,2020-07-29 07:00,0
108,서울,2020-07-29 09:00,0
108,서울,2020-07-29 10:00,26.9
108,서울,2020-07-29 11:00,8
108,서울,2020-07-29 12:00,0
108,서울,2020-07-29 13:00,0
108,서울,2020-07-29 14:00,5.2
108,서울,2020-07-29 15:00,.8
108,서울,2020-07-29 16:00,0
108,서울,2020-07-29 17:00,.3
108,서울,2020-07-29 18:00,.1
108,서울,2020-07-29 19:00,0
108,서울,2020-07-29 20:00,0
108,서울,2020-07-29 22:00,0
108,서울,2020-07-29 23:00,.8
108,서울,2020-07-30 00:00,.1
108,서울,2020-07-30 01:00,0
108,서울,2020-07-30 02:00,0
108,서울,2020-07-30 03:00,0
108,서울,2020-07-30 04:00,0
108,서울,2020-07-30 05:00,.1
108,서울,2020-07-30 06:00,0
108,서울,2020-07-30 07:00,0
108,서울,2020-07-31 15:00,0
108,서울,2020-07-31 16:00,0
108,서울,2020-07-31 17:00,0
108,서울,2020-07-31 18:00,.3
108,서울,2020-07-31 23:00,.2
108,서울,2020-08-01 00:00,1
108,서울,2020-08-01 01:00,.2
108,서울,2020-08-01 02:00,0
108,서울,2020-08-01 03:00,0
108,서울,2020-08-01 04:00,0
108,서울,2020-08-01 05:00,0
108,서울,2020-08-01 06:00,1.4
108,서울,2020-08-01 07:00,.1
108,서울,2020-08-01 08:00,.1
108,서울,2020-08-01 09:00,0
108,서울,2020-08-01 10:00,.1
108,서울,2020-08-01 11:00,0
108,서울,2020-08-01 12:00,.5
108,서울,2020-08-01 13:00,19
108,서울,2020-08-01 14:00,11.6
108,서울,2020-08-01 15:00,.3
108,서울,2020-08-01 16:00,0
108,서울,2020-08-01 17:00,0
108,서울,2020-08-01 18:00,0
108,서울,2020-08-01 21:00,0
108,서울,2020-08-01 23:00,2.8
108,서울,2020-08-02 00:00,3
108,서울,2020-08-02 01:00,1.3
108,서울,2020-08-02 02:00,0
108,서울,2020-08-02 03:00,.1
108,서울,2020-08-02 04:00,.1
108,서울,2020-08-02 05:00,.2
108,서울,2020-08-02 06:00,.9
108,서울,2020-08-02 07:00,.2
108,서울,2020-08-02 08:00,.7
108,서울,2020-08-02 09:00,.7
108,서울,2020-08-02 10:00,.5
108,서울,2020-08-02 11:00,1.3
108,서울,2020-08-02 12:00,5.5
108,서울,2020-08-02 13:00,.5
108,서울,2020-08-02 14:00,2.9
108,서울,2020-08-02 15:00,0
108,서울,2020-08-02 16:00,12.2
108,서울,2020-08-02 17:00,3.2
108,서울,2020-08-02 18:00,.9
108,서울,2020-08-02 19:00,.1
108,서울,2020-08-02 20:00,.1
108,서울,2020-08-02 21:00,0
108,서울,2020-08-02 22:00,0
108,서울,2020-08-02 23:00,0
108,서울,2020-08-03 00:00,0
108,서울,2020-08-03 01:00,0
108,서울,2020-08-03 02:00,.9
108,서울,2020-08-03 03:00,8.9
108,서울,2020-08-03 04:00,1.7
108,서울,2020-08-03 05:00,8
108,서울,2020-08-03 06:00,19.8
108,서울,2020-08-03 07:00,.3
108,서울,2020-08-03 08:00,1.7
108,서울,2020-08-03 09:00,15.3
108,서울,2020-08-03 10:00,16.3
108,서울,2020-08-03 11:00,.8
108,서울,2020-08-03 12:00,.2
108,서울,2020-08-03 13:00,.2
108,서울,2020-08-03 14:00,.5
108,서울,2020-08-03 15:00,0
108,서울,2020-08-03 16:00,0
108,서울,2020-08-03 17:00,0
108,서울,2020-08-03 19:00,6.2
108,서울,2020-08-03 20:00,21.6
108,서울,2020-08-03 21:00,0
108,서울,2020-08-03 22:00,0
108,서울,2020-08-04 00:00,.2
108,서울,2020-08-04 01:00,0
108,서울,2020-08-04 04:00,0
108,서울,2020-08-04 05:00,0
108,서울,2020-08-04 06:00,0
108,서울,2020-08-04 07:00,0
108,서울,2020-08-04 08:00,1.8
108,서울,2020-08-04 09:00,0
108,서울,2020-08-04 10:00,.2
108,서울,2020-08-04 11:00,0
108,서울,2020-08-04 12:00,0
108,서울,2020-08-04 16:00,0
108,서울,2020-08-04 17:00,.5
108,서울,2020-08-04 18:00,0
108,서울,2020-08-04 22:00,.2
108,서울,2020-08-04 23:00,1.2
108,서울,2020-08-05 00:00,0
108,서울,2020-08-05 06:00,0
108,서울,2020-08-05 07:00,0
108,서울,2020-08-05 08:00,1.7
108,서울,2020-08-05 09:00,.3
108,서울,2020-08-05 10:00,.2
108,서울,2020-08-05 11:00,.8
108,서울,2020-08-05 12:00,.2
108,서울,2020-08-05 13:00,.3
108,서울,2020-08-05 14:00,0
108,서울,2020-08-05 15:00,0
108,서울,2020-08-05 17:00,0
108,서울,2020-08-05 18:00,2
108,서울,2020-08-05 19:00,.3
108,서울,2020-08-05 20:00,.3
108,서울,2020-08-05 21:00,.7
108,서울,2020-08-05 23:00,0
108,서울,2020-08-06 00:00,11.7
108,서울,2020-08-06 01:00,6.1
108,서울,2020-08-06 02:00,6.3
108,서울,2020-08-06 03:00,6
108,서울,2020-08-06 04:00,5
108,서울,2020-08-06 05:00,17.9
108,서울,2020-08-06 06:00,15.7
108,서울,2020-08-06 07:00,15.5
108,서울,2020-08-06 08:00,2
108,서울,2020-08-06 09:00,.7
108,서울,2020-08-06 10:00,0
108,서울,2020-08-06 11:00,.5
108,서울,2020-08-06 12:00,0
108,서울,2020-08-06 14:00,0
108,서울,2020-08-06 15:00,0
108,서울,2020-08-07 06:00,0
108,서울,2020-08-07 07:00,0
108,서울,2020-08-07 09:00,0
108,서울,2020-08-07 10:00,0
108,서울,2020-08-08 12:00,1.7
108,서울,2020-08-08 13:00,.8
108,서울,2020-08-08 14:00,0
108,서울,2020-08-08 15:00,0
108,서울,2020-08-08 16:00,0
108,서울,2020-08-08 17:00,0
108,서울,2020-08-08 19:00,0
108,서울,2020-08-08 20:00,.5
108,서울,2020-08-08 21:00,4.6
108,서울,2020-08-08 22:00,4.8
108,서울,2020-08-08 23:00,4.7
108,서울,2020-08-09 00:00,2
108,서울,2020-08-09 01:00,0
108,서울,2020-08-09 02:00,0
108,서울,2020-08-09 03:00,1.3
108,서울,2020-08-09 04:00,.2
108,서울,2020-08-09 05:00,.4
108,서울,2020-08-09 06:00,1.2
108,서울,2020-08-09 07:00,.7
108,서울,2020-08-09 08:00,1.8
108,서울,2020-08-09 09:00,6.4
108,서울,2020-08-09 10:00,1.3
108,서울,2020-08-09 11:00,2
108,서울,2020-08-09 12:00,7.2
108,서울,2020-08-09 13:00,8
108,서울,2020-08-09 14:00,7.8
108,서울,2020-08-09 15:00,8.9
108,서울,2020-08-09 16:00,.1
108,서울,2020-08-09 17:00,1.8
108,서울,2020-08-09 18:00,.1
108,서울,2020-08-09 19:00,1.1
108,서울,2020-08-09 20:00,0
108,서울,2020-08-09 21:00,0
108,서울,2020-08-09 22:00,0
108,서울,2020-08-10 03:00,0
108,서울,2020-08-10 04:00,.9
108,서울,2020-08-10 05:00,.1
108,서울,2020-08-10 06:00,0
108,서울,2020-08-10 07:00,.1
108,서울,2020-08-10 08:00,.7
108,서울,2020-08-10 09:00,1.5
108,서울,2020-08-10 10:00,.1
108,서울,2020-08-10 11:00,0
108,서울,2020-08-10 12:00,0
108,서울,2020-08-10 13:00,0
108,서울,2020-08-10 15:00,0
108,서울,2020-08-10 16:00,.8
108,서울,2020-08-10 17:00,28.6
108,서울,2020-08-10 18:00,.2
108,서울,2020-08-10 19:00,.2
108,서울,2020-08-10 20:00,0
108,서울,2020-08-10 21:00,0
108,서울,2020-08-10 22:00,0
108,서울,2020-08-10 23:00,1.6
108,서울,2020-08-11 00:00,9.8
108,서울,2020-08-11 01:00,6.2
108,서울,2020-08-11 02:00,4.3
108,서울,2020-08-11 03:00,7.8
108,서울,2020-08-11 04:00,2.6
108,서울,2020-08-11 05:00,18.2
108,서울,2020-08-11 06:00,19.4
108,서울,2020-08-11 07:00,21.8
108,서울,2020-08-11 08:00,14.4
108,서울,2020-08-11 09:00,2
108,서울,2020-08-11 10:00,.3
108,서울,2020-08-11 11:00,0
108,서울,2020-08-14 08:00,.2
108,서울,2020-08-14 09:00,.2
108,서울,2020-08-14 23:00,0
108,서울,2020-08-15 00:00,0
108,서울,2020-08-15 01:00,0
108,서울,2020-08-15 02:00,0
108,서울,2020-08-15 03:00,10.8
108,서울,2020-08-15 04:00,.5
108,서울,2020-08-15 05:00,0
108,서울,2020-08-15 06:00,2.7
108,서울,2020-08-15 07:00,22.8
108,서울,2020-08-15 08:00,4.9
108,서울,2020-08-15 09:00,2.5
108,서울,2020-08-15 10:00,1.6
108,서울,2020-08-15 11:00,.2
108,서울,2020-08-15 12:00,0
108,서울,2020-08-15 13:00,4.3
108,서울,2020-08-15 14:00,16.8
108,서울,2020-08-15 15:00,.1
108,서울,2020-08-15 16:00,.5
108,서울,2020-08-15 17:00,1
108,서울,2020-08-15 18:00,.3
108,서울,2020-08-21 10:00,0
108,서울,2020-08-21 11:00,0
108,서울,2020-08-21 12:00,.4
108,서울,2020-08-21 13:00,2.1
108,서울,2020-08-21 14:00,0
108,서울,2020-08-21 15:00,0
108,서울,2020-08-21 16:00,0
108,서울,2020-08-22 08:00,0
108,서울,2020-08-22 13:00,22.3
108,서울,2020-08-22 14:00,.7
108,서울,2020-08-22 15:00,2.7
108,서울,2020-08-22 16:00,5.1
108,서울,2020-08-22 17:00,.5
108,서울,2020-08-22 19:00,7.5
108,서울,2020-08-22 20:00,3.8
108,서울,2020-08-22 22:00,0
108,서울,2020-08-26 20:00,0
108,서울,2020-08-26 21:00,0
108,서울,2020-08-26 22:00,0
108,서울,2020-08-26 23:00,0
108,서울,2020-08-27 00:00,.6
108,서울,2020-08-27 01:00,0
108,서울,2020-08-27 02:00,0
108,서울,2020-08-27 03:00,.4
108,서울,2020-08-27 04:00,.2
108,서울,2020-08-27 06:00,0
108,서울,2020-08-27 07:00,2.5
108,서울,2020-08-27 08:00,2.3
108,서울,2020-08-27 09:00,.7
108,서울,2020-08-27 10:00,.2
108,서울,2020-08-27 11:00,0
108,서울,2020-08-27 12:00,.5
108,서울,2020-08-27 13:00,0
108,서울,2020-08-27 14:00,.9
108,서울,2020-08-27 15:00,0
108,서울,2020-08-27 16:00,0
108,서울,2020-08-27 22:00,.2
108,서울,2020-08-27 23:00,.8
108,서울,2020-08-28 00:00,0
108,서울,2020-08-28 01:00,.1
108,서울,2020-08-28 02:00,.2
108,서울,2020-08-28 04:00,.7
108,서울,2020-08-28 05:00,.1
108,서울,2020-08-28 06:00,6.5
108,서울,2020-08-28 07:00,.2
108,서울,2020-08-28 08:00,0
108,서울,2020-08-28 12:00,0
108,서울,2020-08-28 13:00,0
108,서울,2020-08-28 14:00,0
108,서울,2020-08-28 15:00,5.8
108,서울,2020-08-28 16:00,0
108,서울,2020-08-28 19:00,0
108,서울,2020-08-29 03:00,0
108,서울,2020-08-29 04:00,0
108,서울,2020-08-29 11:00,2.4
108,서울,2020-08-29 12:00,4.7
108,서울,2020-08-29 13:00,1.3
108,서울,2020-08-29 14:00,.1
108,서울,2020-08-29 15:00,0
108,서울,2020-08-29 18:00,0
108,서울,2020-08-29 19:00,.9
108,서울,2020-08-29 20:00,1.4
108,서울,2020-08-29 21:00,2.8
108,서울,2020-08-29 22:00,0
108,서울,2020-08-30 01:00,0
108,서울,2020-08-30 02:00,12.4
108,서울,2020-08-30 03:00,22.1
108,서울,2020-08-30 04:00,.6
108,서울,2020-08-30 05:00,2.7
108,서울,2020-08-30 06:00,.8
108,서울,2020-08-30 07:00,1.2
108,서울,2020-08-30 08:00,0
108,서울,2020-08-30 09:00,0
108,서울,2020-08-30 20:00,2.7
108,서울,2020-08-30 21:00,0
108,서울,2020-08-30 22:00,0
108,서울,2020-08-30 23:00,0
108,서울,2020-09-01 00:00,0
108,서울,2020-09-01 01:00,0
108,서울,2020-09-01 18:00,0
108,서울,2020-09-01 23:00,0
108,서울,2020-09-02 00:00,0
108,서울,2020-09-02 01:00,0
108,서울,2020-09-02 02:00,0
108,서울,2020-09-02 04:00,0
108,서울,2020-09-02 05:00,0
108,서울,2020-09-02 06:00,0
108,서울,2020-09-02 08:00,.1
108,서울,2020-09-02 09:00,.4
108,서울,2020-09-02 10:00,.7
108,서울,2020-09-02 11:00,.1
108,서울,2020-09-02 12:00,.3
108,서울,2020-09-02 13:00,1.2
108,서울,2020-09-02 14:00,1.2
108,서울,2020-09-02 15:00,.1
108,서울,2020-09-02 16:00,.5
108,서울,2020-09-02 17:00,2.2
108,서울,2020-09-02 18:00,13.2
108,서울,2020-09-02 19:00,8.6
108,서울,2020-09-02 20:00,.6
108,서울,2020-09-02 21:00,.1
108,서울,2020-09-02 22:00,.3
108,서울,2020-09-02 23:00,.8
108,서울,2020-09-03 00:00,2.9
108,서울,2020-09-03 01:00,4
108,서울,2020-09-03 02:00,2.5
108,서울,2020-09-03 03:00,4.5
108,서울,2020-09-03 04:00,3.9
108,서울,2020-09-03 05:00,2.9
108,서울,2020-09-03 06:00,3
108,서울,2020-09-03 07:00,3.3
108,서울,2020-09-03 08:00,4.1
108,서울,2020-09-03 09:00,1.3
108,서울,2020-09-03 10:00,0
108,서울,2020-09-03 21:00,0
108,서울,2020-09-03 22:00,.2
108,서울,2020-09-03 23:00,.1
108,서울,2020-09-06 10:00,0
108,서울,2020-09-06 12:00,0
108,서울,2020-09-06 16:00,0
108,서울,2020-09-06 17:00,0
108,서울,2020-09-06 18:00,0
108,서울,2020-09-06 19:00,0
108,서울,2020-09-06 20:00,0
108,서울,2020-09-06 21:00,1
108,서울,2020-09-06 22:00,.2
108,서울,2020-09-06 23:00,2.9
108,서울,2020-09-07 00:00,2.3
108,서울,2020-09-07 01:00,1.5
108,서울,2020-09-07 02:00,1.6
108,서울,2020-09-07 03:00,2.2
108,서울,2020-09-07 04:00,2
108,서울,2020-09-07 05:00,.7
108,서울,2020-09-07 06:00,0
108,서울,2020-09-07 07:00,1
108,서울,2020-09-07 08:00,6
108,서울,2020-09-07 09:00,7.1
108,서울,2020-09-07 10:00,7.3
108,서울,2020-09-07 11:00,4.9
108,서울,2020-09-07 12:00,2.9
108,서울,2020-09-07 13:00,.5
108,서울,2020-09-07 14:00,.3
108,서울,2020-09-07 15:00,.5
108,서울,2020-09-07 16:00,1.8
108,서울,2020-09-07 17:00,3
108,서울,2020-09-07 18:00,1.5
108,서울,2020-09-07 19:00,1
108,서울,2020-09-07 20:00,7
108,서울,2020-09-07 21:00,5.5
108,서울,2020-09-07 22:00,1.5
108,서울,2020-09-07 23:00,.8
108,서울,2020-09-08 00:00,.4
108,서울,2020-09-08 01:00,0
108,서울,2020-09-08 08:00,0
108,서울,2020-09-09 01:00,.1
108,서울,2020-09-09 02:00,.1
108,서울,2020-09-09 03:00,0
108,서울,2020-09-09 14:00,0
108,서울,2020-09-09 15:00,1.1
108,서울,2020-09-09 18:00,0
108,서울,2020-09-09 19:00,0
108,서울,2020-09-10 04:00,.1
108,서울,2020-09-10 05:00,.3
108,서울,2020-09-10 06:00,3.5
108,서울,2020-09-11 16:00,0
108,서울,2020-09-11 17:00,0
108,서울,2020-09-11 18:00,.2
108,서울,2020-09-11 19:00,0
108,서울,2020-09-11 20:00,0
108,서울,2020-09-11 21:00,0
108,서울,2020-09-11 22:00,0
108,서울,2020-09-11 23:00,.5
108,서울,2020-09-12 00:00,.5
108,서울,2020-09-12 01:00,1.6
108,서울,2020-09-12 02:00,1.5
108,서울,2020-09-12 03:00,.6
108,서울,2020-09-12 04:00,.3
108,서울,2020-09-12 05:00,.5
108,서울,2020-09-12 06:00,.3
108,서울,2020-09-12 07:00,.1
108,서울,2020-09-12 08:00,0
108,서울,2020-09-12 09:00,0
108,서울,2020-09-12 10:00,0
108,서울,2020-09-12 11:00,0
108,서울,2020-09-12 12:00,0
108,서울,2020-09-12 13:00,0
108,서울,2020-09-12 14:00,0
108,서울,2020-09-12 15:00,0
108,서울,2020-09-12 16:00,.3
108,서울,2020-09-12 17:00,.3
108,서울,2020-09-12 18:00,.2
108,서울,2020-09-12 19:00,0
108,서울,2020-09-12 22:00,0
108,서울,2020-09-12 23:00,0
108,서울,2020-09-14 15:00,0
108,서울,2020-09-16 03:00,0
108,서울,2020-09-16 04:00,0
108,서울,2020-09-16 05:00,0
108,서울,2020-09-16 09:00,0
108,서울,2020-09-16 10:00,0
108,서울,2020-09-16 11:00,.1
108,서울,2020-09-16 15:00,0
108,서울,2020-09-16 16:00,.2
108,서울,2020-09-16 17:00,0
108,서울,2020-09-19 04:00,.2
108,서울,2020-09-19 05:00,0
108,서울,2020-09-19 06:00,.1
108,서울,2020-09-30 16:00,0
108,서울,2020-09-30 17:00,4.1
108,서울,2020-09-30 18:00,.2
108,서울,2020-09-30 19:00,29.5
108,서울,2020-09-30 20:00,4.5
108,서울,2020-10-02 15:00,0
108,서울,2020-10-03 01:00,0
108,서울,2020-10-03 02:00,0
108,서울,2020-10-03 06:00,0
108,서울,2020-10-04 01:00,0
108,서울,2020-10-04 02:00,0
108,서울,2020-10-04 03:00,0
108,서울,2020-10-04 04:00,0
108,서울,2020-10-04 18:00,0
108,서울,2020-10-22 06:00,0
108,서울,2020-10-22 07:00,0
108,서울,2020-11-01 06:00,0
108,서울,2020-11-01 09:00,1.7
108,서울,2020-11-01 12:00,.2
108,서울,2020-11-01 15:00,11.5
108,서울,2020-11-01 18:00,.2
108,서울,2020-11-03 00:00,1.7
108,서울,2020-11-03 03:00,.5
108,서울,2020-11-07 03:00,0
108,서울,2020-11-07 06:00,.1
108,서울,2020-11-17 18:00,0
108,서울,2020-11-17 21:00,.1
108,서울,2020-11-18 03:00,5.9
108,서울,2020-11-18 06:00,.3
108,서울,2020-11-18 09:00,.1
108,서울,2020-11-18 15:00,0
108,서울,2020-11-18 18:00,3.6
108,서울,2020-11-18 21:00,.4
108,서울,2020-11-19 00:00,1.9
108,서울,2020-11-19 03:00,5.1
108,서울,2020-11-19 06:00,42.1
108,서울,2020-11-19 09:00,36.8
108,서울,2020-11-19 12:00,2.9
108,서울,2020-11-19 15:00,0
108,서울,2020-11-20 00:00,0
108,서울,2020-11-20 03:00,0
108,서울,2020-11-20 06:00,0
108,서울,2020-11-22 00:00,.2
108,서울,2020-11-22 03:00,1.3
108,서울,2020-11-22 06:00,1.5
108,서울,2020-11-22 09:00,2
108,서울,2020-11-22 12:00,0
108,서울,2020-11-27 09:00,0
108,서울,2020-12-10 06:00,0
108,서울,2020-12-10 09:00,0
108,서울,2020-12-13 06:00,.2
108,서울,2020-12-13 09:00,1.7
108,서울,2020-12-13 12:00,.6
108,서울,2020-12-13 15:00,.4
108,서울,2020-12-18 00:00,0
108,서울,2020-12-18 03:00,0
108,서울,2020-12-18 06:00,.2
108,서울,2020-12-18 09:00,0
108,서울,2020-12-23 18:00,0
108,서울,2020-12-27 21:00,0
108,서울,2020-12-28 00:00,0
108,서울,2020-12-28 03:00,1.3
108,서울,2020-12-29 15:00,.2
108,서울,2020-12-29 18:00,0
108,서울,2020-12-29 21:00,0
108,서울,2020-12-31 18:00,0
